AffiliationCode;AcquirerTransactionKey;InstallmentNumber;BrandId;TransactionGrossAmount;TransactionNetAmount;TransactionAdvancedNetAmount;PresentationDate;OriginalDueDate;AdvanceDate;Channel
114020798;34581947352885;2;1;83,330000;39,945069;38,897709;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
114020798;34581947045844;2;2;74,990000;35,937707;34,995420;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
114020798;34681947609668;2;2;66,660000;31,950138;31,112405;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
128602334;34581946289476;2;2;203,990000;97,767407;95,203946;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
128602334;34581947182194;2;2;147,990000;70,926607;69,066911;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
128602334;34581946399446;2;171;147,990000;69,491104;67,669047;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
148182526;34581947260648;2;1;125,990000;60,382007;58,798791;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
148182526;34581946400587;2;1;119,990000;57,506207;55,998394;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
148182526;34581947253018;2;1;83,330000;39,945069;38,897709;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
148182526;34581947367138;2;2;42,360000;20,313148;19,780537;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
162409833;34581946780505;2;1;285,800000;136,983940;133,392221;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
162409833;34581946774415;2;1;277,800000;133,149540;129,658359;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
162409833;34581946993158;2;2;124,990000;59,902707;58,332058;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
162409833;34581947446215;2;1;116,660000;55,915138;54,449043;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
162409833;34681947646381;2;2;113,570000;54,429101;53,001970;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
162409833;34581947106774;2;1;83,330000;39,945069;38,897709;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
162409833;34581946887632;2;171;49,990000;23,470304;22,854913;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
204869417;34681947470006;2;2;140,000000;67,102000;65,342586;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
282756191;34581945044364;2;2;235,480000;112,865564;109,906229;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
282756191;34581944922335;2;1;76,000000;36,426800;35,471689;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
282756191;34581945097438;2;1;76,000000;36,426800;35,471689;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
282756191;34581945290272;2;2;68,000000;32,592400;31,737827;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
282756191;34581945015544;2;1;60,000000;28,758000;28,003965;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
282756191;34581945331303;2;1;59,990000;28,748207;27,994429;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
446563819;34581946768468;2;2;96,500000;27,840250;26,993912;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
446563819;34581946278918;2;1;49,000000;13,524000;13,112873;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
460007376;34581947120673;2;2;149,990000;71,885207;70,000377;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
460007376;34681947588224;2;1;116,660000;55,915138;54,449043;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
460007376;34581947363354;2;2;100,000000;47,930000;46,673275;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
460007376;34581946195478;2;1;76,000000;36,426800;35,471689;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
460007376;34581947427999;2;1;76,000000;36,426800;35,471689;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
460007376;34581947439597;2;1;74,990000;35,937707;34,995420;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
460007376;34581947424361;2;1;72,000000;34,509600;33,604758;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
460007376;34581946172266;2;2;69,990000;33,541207;32,661757;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
460007376;34581947054049;2;2;65,990000;31,624007;30,794826;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
460007376;34681947689647;2;2;63,180000;30,282174;29,488175;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
460007376;34581946935779;2;2;62,500000;29,956250;29,170797;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
460007376;34581946800366;2;2;52,000000;24,923600;24,270103;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
460007376;34581947371695;2;2;49,990000;23,955207;23,327101;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
460007376;34581946585082;2;2;40,000000;19,172000;18,669310;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
460007376;34581946614532;2;2;30,000000;14,379000;14,001983;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
591658389;34581945109106;2;171;85,600000;40,197760;39,143775;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
591658389;34581945639405;2;2;76,000000;36,426800;35,471689;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
603783373;34581944552459;2;1;53,330000;25,566069;24,895727;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
657543753;34581947402143;2;1;194,980000;93,453914;91,003552;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
657543753;34581946904661;2;1;128,990000;61,819907;60,198989;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
657543753;34581947253838;2;2;116,660000;55,915138;54,449043;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
657543753;34581946115303;2;1;112,480000;53,901664;52,488362;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
657543753;34581946733207;2;2;102,000000;48,888600;47,606741;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
657543753;34581946671966;2;2;93,740000;44,929582;43,751528;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
657543753;34581947412509;2;2;51,960000;24,904428;24,251434;02/09/2018;01/11/2018;05/09/2018;Portal Cliente
110592020;34781952297268;2;1;182,490000;87,472457;85,017980;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
110592020;34681950154862;2;1;144,990000;69,498707;67,548573;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
110592020;34681951286148;2;1;138,400000;65,878400;64,029852;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
110592020;34781954084494;2;2;132,000000;63,267600;61,492311;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
110592020;34681951080162;2;2;99,990000;47,920207;46,575566;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
110592020;34681949471492;2;1;96,660000;46,329138;45,029142;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
110592020;34781956187285;2;2;93,940000;45,025442;43,762028;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
110592020;34781955346457;2;2;85,000000;40,740500;39,597322;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
110592020;34681951451307;2;1;74,990000;35,947707;34,939014;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
110592020;34681951890078;2;2;72,670000;34,835731;33,858240;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
110592020;34781955297819;2;2;72,500000;34,749250;33,774186;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
110592020;34781955858466;2;2;66,660000;31,950138;31,053617;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
110592020;34781953870043;2;2;57,940000;27,770642;26,991398;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
110592020;34781953672755;2;2;53,330000;25,566069;24,848685;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
110592020;34781953453308;2;1;50,000000;23,965000;23,292542;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
114020798;34781953708044;2;2;115,970000;55,579421;54,019862;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
114020798;34781954834053;2;1;87,490000;41,938957;40,762150;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
114020798;34681951873804;2;2;83,330000;39,945069;38,824210;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
114020798;34681951997333;2;1;75,600000;36,235080;35,218324;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
114020798;34781956554758;2;2;59,990000;28,748207;27,941532;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
114020798;34781953592221;2;2;50,000000;23,965000;23,292542;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
114020798;34781956708946;2;2;50,000000;23,965000;23,292542;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
114020798;34781954639744;2;1;39,990000;19,162207;18,624515;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
128602334;34681951633727;2;2;119,990000;57,506207;55,892583;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
128602334;34681951212696;2;171;116,660000;54,783536;53,246310;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
128602334;34681951819869;2;1;100,000000;47,930000;46,585084;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
128602334;34781954982193;2;2;99,990000;47,920207;46,575566;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
128602334;34781954968477;2;1;99,990000;47,920207;46,575566;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
128602334;34781955468219;2;1;99,990000;47,920207;46,575566;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
128602334;34681949877075;2;1;96,660000;46,329138;45,029142;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
128602334;34681948946913;2;2;95,290000;45,677497;44,395786;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
128602334;34781955570659;2;171;96,660000;45,391536;44,117849;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
128602334;34681951229842;2;171;90,000000;42,264000;41,078072;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
128602334;34781955717014;2;1;87,500000;41,948750;40,771668;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
128602334;34681951700421;2;1;83,330000;39,945069;38,824210;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
128602334;34681951481637;2;1;77,440000;37,116992;36,075489;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
128602334;34681951639453;2;2;76,670000;36,752931;35,721644;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
128602334;34781953532607;2;1;74,990000;35,947707;34,939014;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
128602334;34681949593278;2;1;66,660000;31,950138;31,053617;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
128602334;34681951318013;2;2;66,660000;31,950138;31,053617;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
128602334;34681951814774;2;1;57,500000;27,569750;26,796143;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
128602334;34681949219947;2;2;55,500000;26,611150;25,864441;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
128602334;34681950863726;2;2;53,330000;25,566069;24,848685;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
128602334;34681952127757;2;2;50,000000;23,965000;23,292542;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
128602334;34781954936981;2;2;50,000000;23,965000;23,292542;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
133959665;34781952451823;2;1;231,000000;63,756000;61,681818;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
148182526;34681951862774;2;1;167,250000;80,157925;77,908694;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
148182526;34781955526172;2;171;144,990000;68,092304;66,181634;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
148182526;34881957207535;2;1;126,660000;60,708138;59,004668;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
148182526;34781955260873;2;2;125,790000;60,296147;58,604237;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
148182526;34781952289014;2;1;119,990000;57,506207;55,892583;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
148182526;34781956766484;2;1;100,780000;48,303854;46,948448;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
148182526;34781955602795;2;171;102,660000;48,209136;46,856388;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
148182526;34681951029165;2;2;93,930000;45,025649;43,762229;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
148182526;34781956785939;2;2;90,000000;43,137000;41,926576;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
148182526;34681952066968;2;1;76,000000;36,426800;35,404664;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
148182526;34781956346392;2;1;68,000000;32,592400;31,677857;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
148182526;34781957076478;2;2;58,000000;27,799400;27,019349;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
148182526;34781954767853;2;2;50,000000;23,965000;23,292542;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
158057212;34781956096851;2;1;94,000000;65,800000;64,288122;04/09/2018;05/11/2018;05/09/2018;Automatica
158057212;34781955408897;2;1;105,670000;52,830000;51,616132;04/09/2018;05/11/2018;05/09/2018;Automatica
158057212;34781955355371;2;2;74,000000;37,000000;36,149856;04/09/2018;05/11/2018;05/09/2018;Automatica
158057212;34781953490081;2;2;74,000000;37,000000;36,149856;04/09/2018;05/11/2018;05/09/2018;Automatica
158057212;34781957081319;2;2;69,330000;34,670000;33,873392;04/09/2018;05/11/2018;05/09/2018;Automatica
158057212;34781953462117;2;2;59,500000;29,750000;29,066438;04/09/2018;05/11/2018;05/09/2018;Automatica
158057212;34781953510764;2;2;59,000000;29,500000;28,822182;04/09/2018;05/11/2018;05/09/2018;Automatica
158057212;34781954818542;2;2;54,330000;27,170000;26,545718;04/09/2018;05/11/2018;05/09/2018;Automatica
158057212;34781955332942;2;1;53,950000;26,980000;26,360084;04/09/2018;05/11/2018;05/09/2018;Automatica
158057212;34781954318086;2;2;52,330000;26,170000;25,568695;04/09/2018;05/11/2018;05/09/2018;Automatica
158057212;34781955946658;2;1;49,500000;24,750000;24,181322;04/09/2018;05/11/2018;05/09/2018;Automatica
162409833;34781952232287;2;2;174,990000;83,877707;81,524099;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
162409833;34681952074797;2;1;150,000000;71,895000;69,877626;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
162409833;34681951841611;2;1;90,590000;43,414787;42,196568;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
179320593;34781956096851;2;1;94,000000;25,944000;25,205456;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
179320593;34681952001199;2;1;59,500000;16,422000;15,954517;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
179320593;34681950828389;2;1;39,500000;10,902000;10,591654;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
204869417;34781956139684;2;2;139,320000;66,776076;64,902339;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
204869417;34781956455142;2;2;133,990000;64,216407;62,414495;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
204869417;34781956968741;2;1;124,990000;59,912707;58,231556;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
204869417;34781952210972;2;1;72,000000;34,509600;33,541261;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
204869417;34781955914344;2;1;62,500000;29,956250;29,115678;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
204869417;34681951890396;2;2;53,330000;25,566069;24,848685;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
204869417;34681951383803;2;1;30,000000;14,379000;13,975525;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
282756191;34781955528797;2;2;129,990000;62,299207;60,551091;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
282756191;34681949182627;2;1;121,590000;58,273087;56,637944;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
282756191;34781953697479;2;1;50,000000;23,965000;23,292542;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
409582682;34681950649432;2;1;67,670000;32,215920;31,167835;03/09/2018;05/11/2018;05/09/2018;App Portal Cliente
460007376;34681952131324;2;1;189,990000;91,057207;88,502142;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
460007376;34681951203989;2;2;68,000000;32,592400;31,677857;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
460007376;34781954456809;2;1;54,360000;26,064748;25,333371;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
460007376;34681950938818;2;1;50,000000;23,965000;23,292542;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
591658389;34681951686411;2;2;116,660000;55,915138;54,346159;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
591658389;34681950667918;2;2;96,660000;46,329138;45,029142;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
591658389;34781953966955;2;1;79,990000;38,334207;37,258549;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
591658389;34781957104767;2;171;62,500000;29,350000;28,526439;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
591658389;34681948451839;2;2;49,990000;23,955207;23,283024;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
603783373;34781952665412;2;2;58,000000;27,799400;27,019349;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
603783373;34781952603973;2;2;56,240000;26,955832;26,199451;04/09/2018;05/11/2018;05/09/2018;Portal Cliente
657543753;34681948935203;2;1;163,590000;78,403687;76,203680;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
657543753;34781952369396;2;1;126,660000;60,708138;59,004668;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
657543753;34681951553975;2;2;101,590000;48,687087;47,320927;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
657543753;34781952197347;2;2;79,600000;38,152280;37,081727;03/09/2018;05/11/2018;05/09/2018;Portal Cliente
148182526;32881858525527;3;1;97,000000;46,492100;44,995054;16/08/2018;14/11/2018;05/09/2018;Portal Cliente
148182526;32881860610488;3;1;95,590000;45,811287;44,336164;16/08/2018;14/11/2018;05/09/2018;Portal Cliente
148182526;32881859206658;3;2;60,000000;28,758000;27,831992;16/08/2018;14/11/2018;05/09/2018;Portal Cliente
148182526;32981865770448;3;2;136,000000;65,184800;63,025879;17/08/2018;16/11/2018;05/09/2018;Portal Cliente
148182526;32981863628734;3;1;113,330000;54,324069;52,524856;17/08/2018;16/11/2018;05/09/2018;Portal Cliente
148182526;33081869737666;3;1;96,660000;46,329138;44,794717;18/08/2018;16/11/2018;05/09/2018;Portal Cliente
148182526;33081871651092;3;2;88,000000;42,178400;40,781451;18/08/2018;16/11/2018;05/09/2018;Portal Cliente
148182526;33081871864122;3;1;79,960000;38,324828;37,055510;18/08/2018;16/11/2018;05/09/2018;Portal Cliente
148182526;33081871232113;3;171;61,980000;29,105808;28,141824;18/08/2018;16/11/2018;05/09/2018;Portal Cliente
148182526;33081872202555;3;171;52,000000;24,419200;23,610436;18/08/2018;16/11/2018;05/09/2018;Portal Cliente
148182526;33281881936677;3;1;83,330000;39,945069;38,566964;20/08/2018;19/11/2018;05/09/2018;Portal Cliente
148182526;33281881896518;3;1;68,000000;32,592400;31,467962;20/08/2018;19/11/2018;05/09/2018;Portal Cliente
148182526;33381882128673;3;1;65,000000;31,154500;30,079670;20/08/2018;19/11/2018;05/09/2018;Portal Cliente
148182526;33181877086453;3;1;60,000000;28,758000;27,765849;19/08/2018;19/11/2018;05/09/2018;Portal Cliente
148182526;33281881185961;3;2;50,000000;23,965000;23,138208;20/08/2018;19/11/2018;05/09/2018;Portal Cliente
148182526;33281880794837;3;2;40,000000;19,172000;18,510566;20/08/2018;19/11/2018;05/09/2018;Portal Cliente
591658389;33381885836727;3;2;100,000000;47,930000;46,276415;21/08/2018;19/11/2018;05/09/2018;Portal Cliente
591658389;33381883166365;3;2;60,000000;28,758000;27,765849;21/08/2018;19/11/2018;05/09/2018;Portal Cliente
591658389;33281881462222;3;2;59,800000;28,662140;27,673296;20/08/2018;19/11/2018;05/09/2018;Portal Cliente
591658389;33381885388335;3;1;47,500000;22,776750;21,990952;21/08/2018;19/11/2018;05/09/2018;Portal Cliente
591658389;33281878934659;3;2;40,000000;19,172000;18,510566;20/08/2018;19/11/2018;05/09/2018;Portal Cliente
591658389;33381886241168;3;2;31,250000;14,973125;14,456552;21/08/2018;19/11/2018;05/09/2018;Portal Cliente
657543753;33381882269906;3;1;126,660000;60,708138;58,613707;20/08/2018;19/11/2018;05/09/2018;Portal Cliente
657543753;33281879643025;3;1;58,000000;27,799400;26,840321;20/08/2018;19/11/2018;05/09/2018;Portal Cliente
148182526;33481889603225;3;1;153,000000;73,332900;70,769182;22/08/2018;20/11/2018;05/09/2018;Portal Cliente
148182526;33481889980505;3;2;95,590000;45,811287;44,209724;22/08/2018;20/11/2018;05/09/2018;Portal Cliente
591658389;33481889554942;3;1;139,800000;67,006140;64,663605;22/08/2018;20/11/2018;05/09/2018;Portal Cliente
591658389;33481888704702;3;2;83,330000;39,945069;38,548589;22/08/2018;20/11/2018;05/09/2018;Portal Cliente
591658389;33481889559435;3;2;80,000000;38,344000;37,003494;22/08/2018;20/11/2018;05/09/2018;Portal Cliente
591658389;33481891041513;3;2;30,000000;14,379000;13,876310;22/08/2018;20/11/2018;05/09/2018;Portal Cliente
591658389;33481891038203;3;1;30,000000;14,379000;13,876310;22/08/2018;20/11/2018;05/09/2018;Portal Cliente
657543753;33481891647596;3;2;99,990000;47,920207;46,244917;22/08/2018;20/11/2018;05/09/2018;Portal Cliente
657543753;33481891649894;3;2;60,000000;28,758000;27,752620;22/08/2018;20/11/2018;05/09/2018;Portal Cliente
657543753;33481888547701;3;2;46,000000;22,047800;21,277009;22/08/2018;20/11/2018;05/09/2018;Portal Cliente
148182526;33581895684136;3;1;89,990000;43,127207;41,599641;23/08/2018;21/11/2018;05/09/2018;Portal Cliente
148182526;33581895300189;3;2;57,500000;27,569750;26,593229;23/08/2018;21/11/2018;05/09/2018;Portal Cliente
148182526;33581893484833;3;2;49,990000;23,955207;23,106714;23/08/2018;21/11/2018;05/09/2018;Portal Cliente
591658389;33581896266464;3;171;100,000000;46,960000;45,296677;23/08/2018;21/11/2018;05/09/2018;Portal Cliente
591658389;33581893765972;3;1;80,000000;38,344000;36,985856;23/08/2018;21/11/2018;05/09/2018;Portal Cliente
591658389;33681897032421;3;2;40,000000;19,172000;18,492928;23/08/2018;21/11/2018;05/09/2018;Portal Cliente
657543753;33581895436388;3;1;166,990000;80,033307;77,198527;23/08/2018;21/11/2018;05/09/2018;Portal Cliente
657543753;33581896077818;3;2;145,990000;69,968007;67,489740;23/08/2018;21/11/2018;05/09/2018;Portal Cliente
657543753;33581896894686;3;2;89,600000;42,945280;41,424158;23/08/2018;21/11/2018;05/09/2018;Portal Cliente
657543753;33581895917127;3;2;80,990000;38,813507;37,438733;23/08/2018;21/11/2018;05/09/2018;Portal Cliente
657543753;33681897286174;3;1;50,000000;23,965000;23,116160;23/08/2018;21/11/2018;05/09/2018;Portal Cliente
148182526;33681901484953;3;1;99,990000;47,920207;46,200830;24/08/2018;22/11/2018;05/09/2018;Portal Cliente
148182526;33681901562876;3;2;80,000000;38,344000;36,968217;24/08/2018;22/11/2018;05/09/2018;Portal Cliente
148182526;33681900016579;3;1;66,660000;31,950138;30,803767;24/08/2018;22/11/2018;05/09/2018;Portal Cliente
148182526;33681902124333;3;171;62,500000;29,350000;28,296922;24/08/2018;22/11/2018;05/09/2018;Portal Cliente
148182526;33781902320798;3;2;50,000000;23,965000;23,105136;24/08/2018;22/11/2018;05/09/2018;Portal Cliente
148182526;33781902497569;3;171;49,990000;23,470304;22,628189;24/08/2018;22/11/2018;05/09/2018;Portal Cliente
148182526;33681901972285;3;1;42,000000;20,130600;19,408314;24/08/2018;22/11/2018;05/09/2018;Portal Cliente
591658389;33681899851365;3;2;133,330000;63,910069;61,616976;24/08/2018;22/11/2018;05/09/2018;Portal Cliente
591658389;33681898573816;3;1;60,000000;28,758000;27,726163;24/08/2018;22/11/2018;05/09/2018;Portal Cliente
591658389;33681901853432;3;2;60,000000;28,758000;27,726163;24/08/2018;22/11/2018;05/09/2018;Portal Cliente
657543753;33781902369346;3;2;69,940000;33,522242;32,319464;24/08/2018;22/11/2018;05/09/2018;Portal Cliente
657543753;33681901381869;3;1;50,000000;23,965000;23,105136;24/08/2018;22/11/2018;05/09/2018;Portal Cliente
148182526;33881908040089;3;1;116,660000;55,915138;53,883182;25/08/2018;23/11/2018;05/09/2018;Portal Cliente
148182526;33781907720037;3;1;76,000000;36,426800;35,103050;25/08/2018;23/11/2018;05/09/2018;Portal Cliente
148182526;33881908247122;3;2;60,000000;28,758000;27,712934;25/08/2018;23/11/2018;05/09/2018;Portal Cliente
148182526;33781907511176;3;2;50,000000;23,965000;23,094112;25/08/2018;23/11/2018;05/09/2018;Portal Cliente
148182526;33781907863728;3;1;50,000000;23,965000;23,094112;25/08/2018;23/11/2018;05/09/2018;Portal Cliente
591658389;33781907569255;3;1;106,590000;51,083587;49,227209;25/08/2018;23/11/2018;05/09/2018;Portal Cliente
657543753;33781907037494;3;2;119,990000;57,506207;55,416431;25/08/2018;23/11/2018;05/09/2018;Portal Cliente
657543753;33781905972021;3;1;83,330000;39,945069;38,493465;25/08/2018;23/11/2018;05/09/2018;Portal Cliente
657543753;33881908421852;3;1;72,500000;34,749250;33,486462;25/08/2018;23/11/2018;05/09/2018;Portal Cliente
114020798;34081920264561;3;2;72,660000;34,825938;33,512304;28/08/2018;26/11/2018;05/09/2018;Portal Cliente
114020798;34081918704792;3;2;49,990000;23,955207;23,051617;28/08/2018;26/11/2018;05/09/2018;Portal Cliente
148182526;34081921576587;3;2;149,990000;71,885207;69,173697;28/08/2018;26/11/2018;05/09/2018;Portal Cliente
148182526;33881910981225;3;2;133,330000;63,910069;61,499381;26/08/2018;26/11/2018;05/09/2018;Portal Cliente
148182526;33881911324757;3;2;99,990000;47,920207;46,112657;26/08/2018;26/11/2018;05/09/2018;Portal Cliente
148182526;33981914378696;3;2;96,660000;46,329138;44,581603;27/08/2018;26/11/2018;05/09/2018;Portal Cliente
148182526;33981914038054;3;171;90,000000;42,264000;40,669802;27/08/2018;26/11/2018;05/09/2018;Portal Cliente
148182526;34081921493958;3;2;62,360000;29,899148;28,771352;28/08/2018;26/11/2018;05/09/2018;Portal Cliente
148182526;34081920618606;3;1;50,000000;23,965000;23,061040;28/08/2018;26/11/2018;05/09/2018;Portal Cliente
204869417;34081918616621;3;2;50,000000;23,965000;23,061040;28/08/2018;26/11/2018;05/09/2018;Portal Cliente
282756191;34081920906728;3;1;60,000000;28,758000;27,673248;28/08/2018;26/11/2018;05/09/2018;Portal Cliente
460007376;34081918602859;3;1;63,600000;30,483480;29,333643;28/08/2018;26/11/2018;05/09/2018;Portal Cliente
460007376;34081920530387;3;2;60,000000;28,758000;27,673248;28/08/2018;26/11/2018;05/09/2018;Portal Cliente
591658389;33881909551997;3;1;83,330000;39,945069;38,438341;26/08/2018;26/11/2018;05/09/2018;Portal Cliente
591658389;33881910260625;3;2;62,500000;29,956250;28,826300;26/08/2018;26/11/2018;05/09/2018;Portal Cliente
591658389;33981913998821;3;2;62,000000;29,716600;28,595690;27/08/2018;26/11/2018;05/09/2018;Portal Cliente
591658389;33881909521178;3;1;50,000000;23,965000;23,061040;26/08/2018;26/11/2018;05/09/2018;Portal Cliente
591658389;33881909680644;3;1;49,990000;23,955207;23,051617;26/08/2018;26/11/2018;05/09/2018;Portal Cliente
591658389;34081921433147;3;2;45,000000;21,568500;20,754936;28/08/2018;26/11/2018;05/09/2018;Portal Cliente
591658389;34081921831426;3;2;33,330000;15,970069;15,367678;28/08/2018;26/11/2018;05/09/2018;Portal Cliente
657543753;34081921580861;3;1;99,990000;47,920207;46,112657;28/08/2018;26/11/2018;05/09/2018;Portal Cliente
